category,chain_id,context_formation,mechanism,reference,source_class,step_1_player_movement,step_2_space,step_3_opponent_response,step_4_team_adaptation,step_5_second_opponent_response,step_6_counter,step_7_outcome
TACTICAL_CAUSALITY,CC00188,3-1-4-2,forcing_defensive_shift,core KB Section 67-68,C,false_fb in Z20 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z20,double_team,a teammate exploits the resulting gap near Z24,hold_shape,a follow-up action targets Z24 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00189,4-2-2-2,luring_into_pressing_traps,core KB Section 67-68,C,ball_playing_gk in Z19 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z19,hand_over_marking,a teammate exploits the resulting gap near Z10,drop_off,a follow-up action targets Z10 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00190,5-3-2,pinning_defenders,core KB Section 67-68,C,complete_wing_back in Z19 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z19,step_up_together,a teammate exploits the resulting gap near Z18,step_up_together,a follow-up action targets Z18 before the second response completes,progression
TACTICAL_CAUSALITY,CC00191,4-4-2,creating_weak_side_space,core KB Section 67-68,C,wide_target_man in Z5 commits numbers ball-side to open the far side,a spatial change occurs relative to Z5,press_immediately,a teammate exploits the resulting gap near Z4,shift_across,a follow-up action targets Z4 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00192,4-4-2_diamond,fixing_defenders,core KB Section 67-68,C,wide_playmaker in Z2 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z2,double_team,a teammate exploits the resulting gap near Z11,hold_shape,a follow-up action targets Z11 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00193,4-3-3,creating_weak_side_space,core KB Section 67-68,C,advanced_playmaker in Z23 commits numbers ball-side to open the far side,a spatial change occurs relative to Z23,hold_shape,a teammate exploits the resulting gap near Z5,drop_off,a follow-up action targets Z5 before the second response completes,progression
TACTICAL_CAUSALITY,CC00194,4-1-4-1,creating_weak_side_space,core KB Section 67-68,C,sweeper_keeper in Z24 commits numbers ball-side to open the far side,a spatial change occurs relative to Z24,double_team,a teammate exploits the resulting gap near Z27,press_immediately,a follow-up action targets Z27 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00195,4-2-3-1,pulling_midfielders,core KB Section 67-68,C,full_back in Z17 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z17,shift_across,a teammate exploits the resulting gap near Z2,recover_goal_side,a follow-up action targets Z2 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00196,4-4-2_diamond,creating_passing_lanes,core KB Section 67-68,C,attacking_fb in Z1 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z1,shift_across,a teammate exploits the resulting gap near Z25,recover_goal_side,a follow-up action targets Z25 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00197,4-2-2-2,forcing_defensive_shift,core KB Section 67-68,C,raumdeuter in Z3 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z3,recover_goal_side,a teammate exploits the resulting gap near Z4,step_up_together,a follow-up action targets Z4 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00198,3-1-4-2,pulling_midfielders,core KB Section 67-68,C,deep_lying_forward in Z25 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z25,shift_across,a teammate exploits the resulting gap near Z24,drop_off,a follow-up action targets Z24 before the second response completes,progression
TACTICAL_CAUSALITY,CC00199,3-1-4-2,pinning_defenders,core KB Section 67-68,C,anchor_man in Z23 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z23,hold_shape,a teammate exploits the resulting gap near Z17,hold_shape,a follow-up action targets Z17 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00200,3-5-2,pinning_defenders,core KB Section 67-68,C,defensive_winger in Z17 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z17,step_up_together,a teammate exploits the resulting gap near Z11,shift_across,a follow-up action targets Z11 before the second response completes,progression
TACTICAL_CAUSALITY,CC00201,4-4-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,stopper in Z9 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z9,double_team,a teammate exploits the resulting gap near Z6,step_up_together,a follow-up action targets Z6 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00202,4-4-2,pinning_defenders,core KB Section 67-68,C,pressing_forward in Z29 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z29,shift_across,a teammate exploits the resulting gap near Z17,shift_across,a follow-up action targets Z17 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00203,4-2-3-1,creating_weak_side_space,core KB Section 67-68,C,deep_lying_forward in Z29 commits numbers ball-side to open the far side,a spatial change occurs relative to Z29,shift_across,a teammate exploits the resulting gap near Z9,hand_over_marking,a follow-up action targets Z9 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00204,4-2-2-2,dragging_defenders,core KB Section 67-68,C,wide_playmaker in Z11 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z11,step_up_together,a teammate exploits the resulting gap near Z27,drop_off,a follow-up action targets Z27 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00205,3-1-4-2,creating_weak_side_space,core KB Section 67-68,C,full_back in Z16 commits numbers ball-side to open the far side,a spatial change occurs relative to Z16,double_team,a teammate exploits the resulting gap near Z1,shift_across,a follow-up action targets Z1 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00206,3-1-4-2,dragging_defenders,core KB Section 67-68,C,wing_back in Z8 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z8,drop_off,a teammate exploits the resulting gap near Z23,shift_across,a follow-up action targets Z23 before the second response completes,progression
TACTICAL_CAUSALITY,CC00207,3-4-3,moving_defenders_from_danger_zones,core KB Section 67-68,C,false_nine in Z15 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z15,step_up_together,a teammate exploits the resulting gap near Z14,drop_off,a follow-up action targets Z14 before the second response completes,progression
TACTICAL_CAUSALITY,CC00208,3-4-3,pinning_defenders,core KB Section 67-68,C,anchor_man in Z5 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z5,double_team,a teammate exploits the resulting gap near Z4,press_immediately,a follow-up action targets Z4 before the second response completes,progression
TACTICAL_CAUSALITY,CC00209,4-3-3,pulling_midfielders,core KB Section 67-68,C,advanced_forward in Z10 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z10,press_immediately,a teammate exploits the resulting gap near Z27,recover_goal_side,a follow-up action targets Z27 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00210,4-4-2_diamond,pinning_defenders,core KB Section 67-68,C,wide_cb in Z14 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z14,shift_across,a teammate exploits the resulting gap near Z8,step_up_together,a follow-up action targets Z8 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00211,4-4-2,pulling_midfielders,core KB Section 67-68,C,sweeper_keeper in Z29 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z29,shift_across,a teammate exploits the resulting gap near Z11,hold_shape,a follow-up action targets Z11 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00212,3-1-4-2,creating_gaps,core KB Section 67-68,C,poacher in Z22 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z22,shift_across,a teammate exploits the resulting gap near Z8,double_team,a follow-up action targets Z8 before the second response completes,progression
TACTICAL_CAUSALITY,CC00213,3-4-3,creating_passing_lanes,core KB Section 67-68,C,advanced_forward in Z5 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z5,shift_across,a teammate exploits the resulting gap near Z23,step_up_together,a follow-up action targets Z23 before the second response completes,progression
TACTICAL_CAUSALITY,CC00214,5-3-2,creating_weak_side_space,core KB Section 67-68,C,aggressive_gk in Z6 commits numbers ball-side to open the far side,a spatial change occurs relative to Z6,drop_off,a teammate exploits the resulting gap near Z20,recover_goal_side,a follow-up action targets Z20 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00215,5-3-2,creating_passing_lanes,core KB Section 67-68,C,box_to_box in Z26 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z26,step_up_together,a teammate exploits the resulting gap near Z5,shift_across,a follow-up action targets Z5 before the second response completes,progression
TACTICAL_CAUSALITY,CC00216,4-3-3,creating_gaps,core KB Section 67-68,C,deep_playmaker in Z3 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z3,hand_over_marking,a teammate exploits the resulting gap near Z22,double_team,a follow-up action targets Z22 before the second response completes,progression
TACTICAL_CAUSALITY,CC00217,4-4-2_diamond,fixing_defenders,core KB Section 67-68,C,shadow_striker in Z3 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z3,drop_off,a teammate exploits the resulting gap near Z10,recover_goal_side,a follow-up action targets Z10 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00218,4-3-3,pulling_midfielders,core KB Section 67-68,C,stopper in Z4 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z4,recover_goal_side,a teammate exploits the resulting gap near Z5,hand_over_marking,a follow-up action targets Z5 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00219,5-3-2,pulling_midfielders,core KB Section 67-68,C,wide_target_man in Z27 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z27,drop_off,a teammate exploits the resulting gap near Z1,double_team,a follow-up action targets Z1 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00220,3-1-4-2,creating_gaps,core KB Section 67-68,C,destroyer in Z28 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z28,press_immediately,a teammate exploits the resulting gap near Z22,drop_off,a follow-up action targets Z22 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00221,3-1-4-2,pinning_defenders,core KB Section 67-68,C,carrilero in Z10 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z10,drop_off,a teammate exploits the resulting gap near Z13,shift_across,a follow-up action targets Z13 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00222,3-1-4-2,creating_passing_lanes,core KB Section 67-68,C,wide_playmaker in Z10 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z10,recover_goal_side,a teammate exploits the resulting gap near Z4,double_team,a follow-up action targets Z4 before the second response completes,progression
TACTICAL_CAUSALITY,CC00223,4-3-3,dragging_defenders,core KB Section 67-68,C,poacher in Z27 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z27,recover_goal_side,a teammate exploits the resulting gap near Z9,shift_across,a follow-up action targets Z9 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00224,3-5-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,deep_lying_forward in Z5 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z5,shift_across,a teammate exploits the resulting gap near Z3,double_team,a follow-up action targets Z3 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00225,4-4-2_diamond,luring_into_pressing_traps,core KB Section 67-68,C,carrilero in Z19 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z19,drop_off,a teammate exploits the resulting gap near Z25,double_team,a follow-up action targets Z25 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00226,4-2-2-2,fixing_defenders,core KB Section 67-68,C,advanced_forward in Z13 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z13,step_up_together,a teammate exploits the resulting gap near Z3,hand_over_marking,a follow-up action targets Z3 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00227,3-1-4-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,mezzala in Z28 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z28,shift_across,a teammate exploits the resulting gap near Z15,recover_goal_side,a follow-up action targets Z15 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00228,4-4-2,luring_into_pressing_traps,core KB Section 67-68,C,trequartista in Z26 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z26,hold_shape,a teammate exploits the resulting gap near Z24,hold_shape,a follow-up action targets Z24 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00229,4-4-2_diamond,pinning_defenders,core KB Section 67-68,C,ball_playing_cb in Z15 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z15,step_up_together,a teammate exploits the resulting gap near Z21,drop_off,a follow-up action targets Z21 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00230,4-2-3-1,luring_into_pressing_traps,core KB Section 67-68,C,deep_playmaker in Z20 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z20,press_immediately,a teammate exploits the resulting gap near Z12,hand_over_marking,a follow-up action targets Z12 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00231,4-4-2,luring_into_pressing_traps,core KB Section 67-68,C,false_fb in Z30 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z30,recover_goal_side,a teammate exploits the resulting gap near Z21,hold_shape,a follow-up action targets Z21 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00232,4-4-2_diamond,pinning_defenders,core KB Section 67-68,C,anchor_man in Z3 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z3,double_team,a teammate exploits the resulting gap near Z21,shift_across,a follow-up action targets Z21 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00233,4-3-3,moving_defenders_from_danger_zones,core KB Section 67-68,C,shot_stopper in Z8 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z8,hold_shape,a teammate exploits the resulting gap near Z15,double_team,a follow-up action targets Z15 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00234,4-4-2,pinning_defenders,core KB Section 67-68,C,pressing_forward in Z2 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z2,double_team,a teammate exploits the resulting gap near Z6,double_team,a follow-up action targets Z6 before the second response completes,progression
TACTICAL_CAUSALITY,CC00235,4-2-2-2,forcing_defensive_shift,core KB Section 67-68,C,deep_playmaker in Z4 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z4,drop_off,a teammate exploits the resulting gap near Z9,press_immediately,a follow-up action targets Z9 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00236,3-5-2,dragging_defenders,core KB Section 67-68,C,deep_playmaker in Z5 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z5,shift_across,a teammate exploits the resulting gap near Z11,double_team,a follow-up action targets Z11 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00237,5-3-2,pulling_midfielders,core KB Section 67-68,C,box_to_box in Z18 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z18,press_immediately,a teammate exploits the resulting gap near Z6,step_up_together,a follow-up action targets Z6 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00238,4-1-4-1,dragging_defenders,core KB Section 67-68,C,ball_playing_gk in Z19 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z19,recover_goal_side,a teammate exploits the resulting gap near Z3,shift_across,a follow-up action targets Z3 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00239,4-2-3-1,creating_gaps,core KB Section 67-68,C,full_back in Z27 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z27,shift_across,a teammate exploits the resulting gap near Z15,double_team,a follow-up action targets Z15 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00240,3-4-3,creating_gaps,core KB Section 67-68,C,wing_back in Z18 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z18,hold_shape,a teammate exploits the resulting gap near Z9,hold_shape,a follow-up action targets Z9 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00241,3-5-2,fixing_defenders,core KB Section 67-68,C,attacking_fb in Z21 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z21,double_team,a teammate exploits the resulting gap near Z20,shift_across,a follow-up action targets Z20 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00242,4-3-3,pulling_midfielders,core KB Section 67-68,C,shot_stopper in Z7 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z7,hold_shape,a teammate exploits the resulting gap near Z3,shift_across,a follow-up action targets Z3 before the second response completes,progression
TACTICAL_CAUSALITY,CC00243,4-4-2_diamond,creating_gaps,core KB Section 67-68,C,shot_stopper in Z20 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z20,press_immediately,a teammate exploits the resulting gap near Z27,hold_shape,a follow-up action targets Z27 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00244,4-4-2,creating_gaps,core KB Section 67-68,C,trequartista in Z22 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z22,step_up_together,a teammate exploits the resulting gap near Z7,double_team,a follow-up action targets Z7 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00245,3-1-4-2,creating_passing_lanes,core KB Section 67-68,C,ball_winning_midfielder in Z5 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z5,drop_off,a teammate exploits the resulting gap near Z4,step_up_together,a follow-up action targets Z4 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00246,3-1-4-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,number_10 in Z30 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z30,shift_across,a teammate exploits the resulting gap near Z6,drop_off,a follow-up action targets Z6 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00247,5-3-2,dragging_defenders,core KB Section 67-68,C,ball_winning_midfielder in Z10 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z10,recover_goal_side,a teammate exploits the resulting gap near Z19,hold_shape,a follow-up action targets Z19 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00248,3-5-2,pinning_defenders,core KB Section 67-68,C,wide_playmaker in Z30 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z30,hand_over_marking,a teammate exploits the resulting gap near Z2,drop_off,a follow-up action targets Z2 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00249,4-1-4-1,forcing_defensive_shift,core KB Section 67-68,C,carrilero in Z14 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z14,drop_off,a teammate exploits the resulting gap near Z21,shift_across,a follow-up action targets Z21 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00250,4-2-2-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,complete_forward in Z30 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z30,hold_shape,a teammate exploits the resulting gap near Z9,shift_across,a follow-up action targets Z9 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00251,3-1-4-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,anchor_man in Z3 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z3,recover_goal_side,a teammate exploits the resulting gap near Z28,hand_over_marking,a follow-up action targets Z28 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00252,4-4-2,dragging_defenders,core KB Section 67-68,C,false_fb in Z26 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z26,step_up_together,a teammate exploits the resulting gap near Z29,step_up_together,a follow-up action targets Z29 before the second response completes,progression
TACTICAL_CAUSALITY,CC00253,4-2-2-2,luring_into_pressing_traps,core KB Section 67-68,C,complete_forward in Z27 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z27,double_team,a teammate exploits the resulting gap near Z1,step_up_together,a follow-up action targets Z1 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00254,4-4-2,dragging_defenders,core KB Section 67-68,C,wide_playmaker in Z13 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z13,drop_off,a teammate exploits the resulting gap near Z15,press_immediately,a follow-up action targets Z15 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00255,4-3-3,moving_defenders_from_danger_zones,core KB Section 67-68,C,advanced_forward in Z25 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z25,recover_goal_side,a teammate exploits the resulting gap near Z23,double_team,a follow-up action targets Z23 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00256,4-3-3,creating_gaps,core KB Section 67-68,C,advanced_playmaker in Z20 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z20,recover_goal_side,a teammate exploits the resulting gap near Z24,drop_off,a follow-up action targets Z24 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00257,4-4-2_diamond,moving_defenders_from_danger_zones,core KB Section 67-68,C,raumdeuter in Z6 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z6,double_team,a teammate exploits the resulting gap near Z12,press_immediately,a follow-up action targets Z12 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00258,4-3-3,creating_weak_side_space,core KB Section 67-68,C,carrilero in Z24 commits numbers ball-side to open the far side,a spatial change occurs relative to Z24,step_up_together,a teammate exploits the resulting gap near Z5,recover_goal_side,a follow-up action targets Z5 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00259,4-2-3-1,creating_gaps,core KB Section 67-68,C,inside_forward in Z25 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z25,hand_over_marking,a teammate exploits the resulting gap near Z19,hold_shape,a follow-up action targets Z19 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00260,3-4-3,forcing_defensive_shift,core KB Section 67-68,C,defensive_winger in Z11 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z11,step_up_together,a teammate exploits the resulting gap near Z14,shift_across,a follow-up action targets Z14 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00261,3-4-3,moving_defenders_from_danger_zones,core KB Section 67-68,C,deep_lying_forward in Z2 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z2,press_immediately,a teammate exploits the resulting gap near Z3,recover_goal_side,a follow-up action targets Z3 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00262,4-2-3-1,creating_passing_lanes,core KB Section 67-68,C,inverted_fb in Z27 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z27,shift_across,a teammate exploits the resulting gap near Z21,press_immediately,a follow-up action targets Z21 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00263,4-3-3,forcing_defensive_shift,core KB Section 67-68,C,number_10 in Z24 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z24,step_up_together,a teammate exploits the resulting gap near Z21,press_immediately,a follow-up action targets Z21 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00264,4-4-2_diamond,pinning_defenders,core KB Section 67-68,C,wide_target_man in Z19 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z19,press_immediately,a teammate exploits the resulting gap near Z6,recover_goal_side,a follow-up action targets Z6 before the second response completes,progression
TACTICAL_CAUSALITY,CC00265,3-4-3,creating_gaps,core KB Section 67-68,C,shot_stopper in Z10 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z10,hold_shape,a teammate exploits the resulting gap near Z19,drop_off,a follow-up action targets Z19 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00266,4-2-2-2,fixing_defenders,core KB Section 67-68,C,deep_lying_forward in Z23 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z23,drop_off,a teammate exploits the resulting gap near Z18,double_team,a follow-up action targets Z18 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00267,4-4-2,creating_gaps,core KB Section 67-68,C,number_10 in Z10 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z10,drop_off,a teammate exploits the resulting gap near Z24,hand_over_marking,a follow-up action targets Z24 before the second response completes,progression
TACTICAL_CAUSALITY,CC00268,3-4-3,moving_defenders_from_danger_zones,core KB Section 67-68,C,aggressive_gk in Z14 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z14,hand_over_marking,a teammate exploits the resulting gap near Z26,hand_over_marking,a follow-up action targets Z26 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00269,4-1-4-1,fixing_defenders,core KB Section 67-68,C,false_nine in Z27 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z27,hand_over_marking,a teammate exploits the resulting gap near Z19,recover_goal_side,a follow-up action targets Z19 before the second response completes,progression
TACTICAL_CAUSALITY,CC00270,4-4-2_diamond,luring_into_pressing_traps,core KB Section 67-68,C,deep_lying_forward in Z7 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z7,recover_goal_side,a teammate exploits the resulting gap near Z23,hold_shape,a follow-up action targets Z23 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00271,4-4-2_diamond,creating_weak_side_space,core KB Section 67-68,C,stopper in Z8 commits numbers ball-side to open the far side,a spatial change occurs relative to Z8,drop_off,a teammate exploits the resulting gap near Z12,drop_off,a follow-up action targets Z12 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00272,3-1-4-2,luring_into_pressing_traps,core KB Section 67-68,C,stopper in Z6 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z6,hand_over_marking,a teammate exploits the resulting gap near Z18,hand_over_marking,a follow-up action targets Z18 before the second response completes,progression
TACTICAL_CAUSALITY,CC00273,4-4-2_diamond,pulling_midfielders,core KB Section 67-68,C,target_man in Z11 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z11,double_team,a teammate exploits the resulting gap near Z27,hold_shape,a follow-up action targets Z27 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00274,4-3-3,pinning_defenders,core KB Section 67-68,C,poacher in Z10 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z10,double_team,a teammate exploits the resulting gap near Z7,press_immediately,a follow-up action targets Z7 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00275,3-4-3,fixing_defenders,core KB Section 67-68,C,trequartista in Z18 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z18,hold_shape,a teammate exploits the resulting gap near Z19,hand_over_marking,a follow-up action targets Z19 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00276,4-4-2_diamond,moving_defenders_from_danger_zones,core KB Section 67-68,C,half_back in Z23 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z23,double_team,a teammate exploits the resulting gap near Z25,shift_across,a follow-up action targets Z25 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00277,3-5-2,pulling_midfielders,core KB Section 67-68,C,poacher in Z25 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z25,hand_over_marking,a teammate exploits the resulting gap near Z29,step_up_together,a follow-up action targets Z29 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00278,3-5-2,luring_into_pressing_traps,core KB Section 67-68,C,pressing_forward in Z4 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z4,double_team,a teammate exploits the resulting gap near Z3,double_team,a follow-up action targets Z3 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00279,3-5-2,forcing_defensive_shift,core KB Section 67-68,C,false_nine in Z27 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z27,press_immediately,a teammate exploits the resulting gap near Z19,hand_over_marking,a follow-up action targets Z19 before the second response completes,progression
TACTICAL_CAUSALITY,CC00280,3-1-4-2,creating_gaps,core KB Section 67-68,C,shadow_striker in Z3 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z3,shift_across,a teammate exploits the resulting gap near Z8,double_team,a follow-up action targets Z8 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00281,3-1-4-2,dragging_defenders,core KB Section 67-68,C,inside_forward in Z10 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z10,step_up_together,a teammate exploits the resulting gap near Z4,press_immediately,a follow-up action targets Z4 before the second response completes,progression
